Name,\\pi3\LR09144901L%P2O5
2-Dec-2022 12:02:55.46652,16.21
2-Dec-2022 11:52:55.46652,16.21
2-Dec-2022 11:42:55.46652,16.21
2-Dec-2022 11:32:55.46652,16.21
2-Dec-2022 11:22:55.46652,16.21
2-Dec-2022 11:12:55.46652,16.21
2-Dec-2022 11:02:55.46652,16.21
2-Dec-2022 10:52:55.46652,16.21
2-Dec-2022 10:42:55.46652,16.21
2-Dec-2022 10:32:55.46652,16.21
2-Dec-2022 10:22:55.46652,16.21
2-Dec-2022 10:12:55.46652,16.21
2-Dec-2022 10:06:05.2505,16.19
2-Dec-2022 09:56:05.2505,16.19
2-Dec-2022 09:46:05.2505,16.19
2-Dec-2022 09:36:05.2505,16.19
2-Dec-2022 09:26:05.2505,16.19
2-Dec-2022 09:16:05.2505,16.19
2-Dec-2022 09:06:05.2505,16.19
2-Dec-2022 08:56:05.2505,16.19
2-Dec-2022 08:52:20.30101,15.9
2-Dec-2022 08:42:20.30101,15.9
2-Dec-2022 08:32:20.30101,15.9
2-Dec-2022 08:22:20.30101,15.9
2-Dec-2022 08:12:20.30101,15.9
2-Dec-2022 08:02:20.30101,15.9
2-Dec-2022 07:52:20.30101,15.9
2-Dec-2022 07:42:20.30101,15.9
2-Dec-2022 07:32:20.30101,15.9
2-Dec-2022 07:22:20.30101,15.9
2-Dec-2022 07:12:20.30101,15.9
2-Dec-2022 07:02:20.30101,15.9
2-Dec-2022 06:52:20.30101,15.9
2-Dec-2022 06:42:20.30101,15.9
2-Dec-2022 06:32:20.30101,15.9
2-Dec-2022 06:22:20.30101,15.9
2-Dec-2022 06:12:20.30101,15.9
2-Dec-2022 06:02:20.30101,15.9
2-Dec-2022 05:52:20.30101,15.9
2-Dec-2022 05:42:20.30101,15.9
2-Dec-2022 05:32:20.30101,15.9
2-Dec-2022 05:22:20.30101,15.9
2-Dec-2022 05:12:20.30101,15.9
2-Dec-2022 05:02:20.30101,15.9
2-Dec-2022 04:52:20.30101,15.9
2-Dec-2022 04:42:20.30101,15.9
2-Dec-2022 04:32:20.30101,15.9
2-Dec-2022 04:22:20.30101,15.9
2-Dec-2022 04:14:26.28854,16.14
2-Dec-2022 04:04:26.28854,16.14
2-Dec-2022 03:54:26.28854,16.14
2-Dec-2022 03:44:26.28854,16.14
2-Dec-2022 03:34:26.28854,16.14
2-Dec-2022 03:24:26.28854,16.14
2-Dec-2022 03:14:26.28854,16.14
2-Dec-2022 03:04:26.28854,16.14
2-Dec-2022 02:54:26.28854,16.14
2-Dec-2022 02:44:26.28854,16.14
2-Dec-2022 02:34:26.28854,16.14
2-Dec-2022 02:24:26.28854,16.14
2-Dec-2022 02:14:26.28854,16.14
2-Dec-2022 02:09:32.07629,15.8
2-Dec-2022 01:59:32.07629,15.8
2-Dec-2022 01:49:32.07629,15.8
2-Dec-2022 01:39:32.07629,15.8
2-Dec-2022 01:29:32.07629,15.8
2-Dec-2022 01:19:32.07629,15.8
2-Dec-2022 01:09:32.07629,15.8
2-Dec-2022 00:59:32.07629,15.8
2-Dec-2022 00:49:32.07629,15.8
2-Dec-2022 00:39:32.07629,15.8
2-Dec-2022 00:29:32.07629,15.8
2-Dec-2022 00:19:32.07629,15.8
2-Dec-2022 00:09:32.07629,15.8
1-Dec-2022 23:59:32.07629,15.8
1-Dec-2022 23:49:32.07629,15.8
1-Dec-2022 23:39:32.07629,15.8
1-Dec-2022 23:30:00.64221,16
1-Dec-2022 23:20:00.64221,16
1-Dec-2022 23:10:00.64221,16
1-Dec-2022 23:00:00.64221,16
1-Dec-2022 22:50:00.64221,16
1-Dec-2022 22:40:00.64221,16
1-Dec-2022 22:30:00.64221,16
1-Dec-2022 22:20:00.64221,16
1-Dec-2022 22:16:41.31384,15.9
1-Dec-2022 22:06:41.31384,15.9
1-Dec-2022 21:56:41.31384,15.9
1-Dec-2022 21:46:41.31384,15.9
1-Dec-2022 21:36:41.31384,15.9
1-Dec-2022 21:26:41.31384,15.9
1-Dec-2022 21:16:41.31384,15.9
1-Dec-2022 21:06:41.31384,15.9
1-Dec-2022 20:56:41.31384,15.9
1-Dec-2022 20:46:41.31384,15.9
1-Dec-2022 20:36:41.31384,15.9
1-Dec-2022 20:26:41.31384,15.9
1-Dec-2022 20:18:06.22458,16.58
1-Dec-2022 20:08:06.22458,16.58
1-Dec-2022 19:58:06.22458,16.58
1-Dec-2022 19:48:06.22458,16.58
1-Dec-2022 19:38:06.22458,16.58
1-Dec-2022 19:28:06.22458,16.58
1-Dec-2022 19:18:06.22458,16.58
1-Dec-2022 19:08:06.22458,16.58
1-Dec-2022 18:58:06.22458,16.58
1-Dec-2022 18:48:06.22458,16.58
1-Dec-2022 18:38:06.22458,16.58
1-Dec-2022 18:28:06.22458,16.58
1-Dec-2022 18:18:06.22458,16.58
1-Dec-2022 18:08:06.22458,16.58
1-Dec-2022 17:58:06.22458,16.58
1-Dec-2022 17:48:06.22458,16.58
1-Dec-2022 17:38:06.22458,16.58
1-Dec-2022 17:28:34.10094,16.53
1-Dec-2022 17:18:34.10094,16.53
1-Dec-2022 17:08:34.10094,16.53
1-Dec-2022 16:58:34.10094,16.53
1-Dec-2022 16:48:34.10094,16.53
1-Dec-2022 16:38:34.10094,16.53
1-Dec-2022 16:28:34.10094,16.53
1-Dec-2022 16:18:34.10094,16.53
1-Dec-2022 16:08:34.10094,16.53
1-Dec-2022 15:58:44.34232,15.85
1-Dec-2022 15:48:44.34232,15.85
1-Dec-2022 15:38:44.34232,15.85
1-Dec-2022 15:28:44.34232,15.85
1-Dec-2022 15:18:44.34232,15.85
1-Dec-2022 15:08:44.34232,15.85
1-Dec-2022 14:58:44.34232,15.85
1-Dec-2022 14:48:44.34232,15.85
1-Dec-2022 14:38:44.34232,15.85
1-Dec-2022 14:28:44.34232,15.85
1-Dec-2022 14:18:44.34232,15.85
1-Dec-2022 14:08:44.34232,15.85
1-Dec-2022 13:58:44.34232,15.85
1-Dec-2022 13:48:44.34232,15.85
1-Dec-2022 13:38:44.34232,15.85
1-Dec-2022 13:28:44.34232,15.85
1-Dec-2022 13:18:44.34232,15.85
1-Dec-2022 13:08:44.34232,15.85
1-Dec-2022 12:58:44.34232,15.85
1-Dec-2022 12:48:44.34232,15.85
1-Dec-2022 12:38:44.34232,15.85
1-Dec-2022 12:28:44.34232,15.85
1-Dec-2022 12:18:44.34232,15.85
1-Dec-2022 12:08:44.34232,15.85
1-Dec-2022 11:58:44.34232,15.85
1-Dec-2022 11:48:44.34232,15.85
1-Dec-2022 11:38:44.34232,15.85
1-Dec-2022 11:38:26.95721,15.8
1-Dec-2022 11:18:26.95721,15.8
1-Dec-2022 11:08:26.95721,15.8
1-Dec-2022 10:58:26.95721,15.8
1-Dec-2022 10:48:26.95721,15.8
1-Dec-2022 10:38:26.95721,15.8
1-Dec-2022 10:28:26.95721,15.8
1-Dec-2022 10:18:26.95721,15.8
1-Dec-2022 10:08:26.95721,15.8
1-Dec-2022 09:58:26.95721,15.8
1-Dec-2022 09:48:26.95721,15.8
1-Dec-2022 09:38:26.95721,15.8
1-Dec-2022 09:28:26.95721,15.8
1-Dec-2022 09:18:26.95721,15.8
1-Dec-2022 09:08:26.95721,15.8
1-Dec-2022 08:58:26.95721,15.8
1-Dec-2022 08:48:26.95721,15.8
1-Dec-2022 08:39:17.25769,16.1
1-Dec-2022 08:29:17.25769,16.1
1-Dec-2022 08:19:17.25769,16.1
1-Dec-2022 08:09:17.25769,16.1
1-Dec-2022 07:59:17.25769,16.1
1-Dec-2022 07:49:17.25769,16.1
1-Dec-2022 07:39:17.25769,16.1
1-Dec-2022 07:29:17.25769,16.1
1-Dec-2022 07:19:17.25769,16.1
1-Dec-2022 07:09:17.25769,16.1
1-Dec-2022 06:59:17.25769,16.1
1-Dec-2022 06:49:17.25769,16.1
1-Dec-2022 06:29:17.25769,16.1
1-Dec-2022 06:19:17.25769,16.1
1-Dec-2022 06:18:11.90379,16.2
1-Dec-2022 06:08:11.90379,16.2
1-Dec-2022 05:58:11.90379,16.2
1-Dec-2022 05:48:11.90379,16.2
1-Dec-2022 05:38:11.90379,16.2
1-Dec-2022 05:28:11.90379,16.2
1-Dec-2022 05:18:11.90379,16.2
1-Dec-2022 05:08:11.90379,16.2
1-Dec-2022 04:58:11.90379,16.2
1-Dec-2022 04:48:11.90379,16.2
1-Dec-2022 04:38:11.90379,16.2
1-Dec-2022 04:28:11.90379,16.2
1-Dec-2022 04:18:11.90379,16.2
1-Dec-2022 04:08:11.90379,16.2
1-Dec-2022 03:58:11.90379,16.2
1-Dec-2022 03:48:11.90379,16.2
1-Dec-2022 03:45:51.94913,16.1
1-Dec-2022 03:35:51.94913,16.1
1-Dec-2022 03:25:51.94913,16.1
1-Dec-2022 03:15:51.94913,16.1
1-Dec-2022 03:05:51.94913,16.1
1-Dec-2022 02:55:51.94913,16.1
1-Dec-2022 02:45:51.94913,16.1
1-Dec-2022 02:35:51.94913,16.1
1-Dec-2022 02:25:51.94913,16.1
1-Dec-2022 02:15:51.94913,16.1
1-Dec-2022 02:05:51.94913,16.1
1-Dec-2022 01:55:51.94913,16.1
1-Dec-2022 01:45:51.94913,16.1
1-Dec-2022 01:35:51.94913,16.1
1-Dec-2022 01:25:51.94913,16.1
1-Dec-2022 01:15:51.94913,16.1
1-Dec-2022 01:05:51.94913,16.1
1-Dec-2022 00:55:51.94913,16.1
1-Dec-2022 00:45:51.94913,16.1
1-Dec-2022 00:35:51.94913,16.1
1-Dec-2022 00:25:51.94913,16.1
1-Dec-2022 00:15:51.94913,16.1
1-Dec-2022 00:05:51.94913,16.1
30-Nov-2022 23:55:51.94913,16.1
30-Nov-2022 23:45:51.94913,16.1
30-Nov-2022 23:36:49.2142,16
30-Nov-2022 23:26:49.2142,16
30-Nov-2022 23:16:49.2142,16
30-Nov-2022 23:06:49.2142,16
30-Nov-2022 22:56:49.2142,16
30-Nov-2022 22:46:49.2142,16
30-Nov-2022 22:36:49.2142,16
30-Nov-2022 22:26:49.2142,16
30-Nov-2022 22:16:49.2142,16
30-Nov-2022 22:06:49.2142,16
30-Nov-2022 21:56:49.2142,16
30-Nov-2022 21:46:49.2142,16
30-Nov-2022 21:36:49.2142,16
30-Nov-2022 21:26:49.2142,16
30-Nov-2022 21:16:49.2142,16
30-Nov-2022 21:06:49.2142,16
30-Nov-2022 20:56:49.2142,16
30-Nov-2022 20:46:49.2142,16
30-Nov-2022 20:36:49.2142,16
30-Nov-2022 20:26:49.2142,16
30-Nov-2022 20:16:49.2142,16
30-Nov-2022 20:06:49.2142,16
30-Nov-2022 19:56:49.2142,16
30-Nov-2022 19:46:49.2142,16
30-Nov-2022 19:39:41.20683,16.1
30-Nov-2022 19:29:41.20683,16.1
30-Nov-2022 19:19:41.20683,16.1
30-Nov-2022 19:09:41.20683,16.1
30-Nov-2022 18:59:41.20683,16.1
30-Nov-2022 18:49:41.20683,16.1
30-Nov-2022 18:39:41.20683,16.1
30-Nov-2022 18:29:41.20683,16.1
30-Nov-2022 18:19:41.20683,16.1
30-Nov-2022 18:09:41.20683,16.1
30-Nov-2022 17:59:41.20683,16.1
30-Nov-2022 17:59:09.02211,15.85
30-Nov-2022 17:49:09.02211,15.85
30-Nov-2022 17:39:09.02211,15.85
30-Nov-2022 17:29:09.02211,15.85
30-Nov-2022 17:19:09.02211,15.85
30-Nov-2022 17:09:09.02211,15.85
30-Nov-2022 16:59:09.02211,15.85
30-Nov-2022 16:49:09.02211,15.85
30-Nov-2022 16:39:09.02211,15.85
30-Nov-2022 16:29:09.02211,15.85
30-Nov-2022 16:19:09.02211,15.85
30-Nov-2022 16:09:09.02211,15.85
30-Nov-2022 15:59:09.02211,15.85
30-Nov-2022 15:49:09.02211,15.85
30-Nov-2022 15:39:09.02211,15.85
30-Nov-2022 15:19:09.02211,15.85
30-Nov-2022 15:09:09.02211,15.85
30-Nov-2022 14:59:09.02211,15.85
30-Nov-2022 14:49:09.02211,15.85
30-Nov-2022 14:39:09.02211,15.85
30-Nov-2022 14:29:09.02211,15.85
30-Nov-2022 14:19:09.02211,15.85
30-Nov-2022 13:59:09.02211,15.85
30-Nov-2022 13:49:09.02211,15.85
30-Nov-2022 13:39:09.02211,15.85
30-Nov-2022 13:29:09.02211,15.85
30-Nov-2022 13:19:09.02211,15.85
30-Nov-2022 13:09:09.02211,15.85
30-Nov-2022 12:59:09.02211,15.85
30-Nov-2022 12:49:09.02211,15.85
30-Nov-2022 12:39:09.02211,15.85
30-Nov-2022 12:29:09.02211,15.85
30-Nov-2022 12:13:18.11595,15.9
30-Nov-2022 12:03:18.11595,15.9
30-Nov-2022 11:53:18.11595,15.9
30-Nov-2022 11:43:18.11595,15.9
30-Nov-2022 11:33:18.11595,15.9
30-Nov-2022 11:23:18.11595,15.9
30-Nov-2022 11:13:18.11595,15.9
30-Nov-2022 11:03:18.11595,15.9
30-Nov-2022 10:53:18.11595,15.9
30-Nov-2022 10:43:18.11595,15.9
30-Nov-2022 10:33:18.11595,15.9
30-Nov-2022 10:23:18.11595,15.9
30-Nov-2022 10:13:18.11595,15.9
30-Nov-2022 10:03:18.11595,15.9
30-Nov-2022 09:53:18.11595,15.9
30-Nov-2022 09:43:18.11595,15.9
30-Nov-2022 09:33:18.11595,15.9
30-Nov-2022 09:23:18.11595,15.9
30-Nov-2022 09:13:18.11595,15.9
30-Nov-2022 09:03:18.11595,15.9
30-Nov-2022 08:53:18.11595,15.9
30-Nov-2022 08:43:18.11595,15.9
30-Nov-2022 08:37:11.93167,16.25
30-Nov-2022 08:27:11.93167,16.25
30-Nov-2022 08:17:11.93167,16.25
30-Nov-2022 08:07:11.93167,16.25
30-Nov-2022 07:47:11.93167,16.25
30-Nov-2022 07:37:11.93167,16.25
30-Nov-2022 07:27:11.93167,16.25
30-Nov-2022 07:17:11.93167,16.25
30-Nov-2022 07:07:11.93167,16.25
30-Nov-2022 06:57:11.93167,16.25
30-Nov-2022 06:47:11.93167,16.25
30-Nov-2022 06:37:11.93167,16.25
30-Nov-2022 06:27:49.41905,16.1
30-Nov-2022 06:17:49.41905,16.1
30-Nov-2022 06:07:49.41905,16.1
30-Nov-2022 05:57:49.41905,16.1
30-Nov-2022 05:47:49.41905,16.1
30-Nov-2022 05:37:49.41905,16.1
30-Nov-2022 05:27:49.41905,16.1
30-Nov-2022 05:17:49.41905,16.1
30-Nov-2022 05:07:49.41905,16.1
30-Nov-2022 04:57:49.41905,16.1
30-Nov-2022 04:47:49.41905,16.1
30-Nov-2022 04:37:49.41905,16.1
30-Nov-2022 04:27:49.41905,16.1
30-Nov-2022 04:17:49.41905,16.1
30-Nov-2022 04:07:49.41905,16.1
30-Nov-2022 03:57:49.41905,16.1
30-Nov-2022 03:52:42.58325,16.35
30-Nov-2022 03:42:42.58325,16.35
30-Nov-2022 03:32:42.58325,16.35
30-Nov-2022 03:22:42.58325,16.35
30-Nov-2022 03:12:42.58325,16.35
30-Nov-2022 03:02:42.58325,16.35
30-Nov-2022 02:52:42.58325,16.35
30-Nov-2022 02:42:42.58325,16.35
30-Nov-2022 02:32:42.58325,16.35
30-Nov-2022 02:22:42.58325,16.35
30-Nov-2022 02:12:42.58325,16.35
30-Nov-2022 02:02:42.58325,16.35
30-Nov-2022 01:52:42.58325,16.35
30-Nov-2022 01:42:42.58325,16.35
30-Nov-2022 01:32:42.58325,16.35
30-Nov-2022 01:27:51.54628,15.9
30-Nov-2022 01:17:51.54628,15.9
30-Nov-2022 01:07:51.54628,15.9
30-Nov-2022 00:57:51.54628,15.9
30-Nov-2022 00:47:51.54628,15.9
30-Nov-2022 00:37:51.54628,15.9
30-Nov-2022 00:27:51.54628,15.9
30-Nov-2022 00:17:51.54628,15.9
30-Nov-2022 00:07:51.54628,15.9
29-Nov-2022 23:57:51.54628,15.9
29-Nov-2022 23:47:51.54628,15.9
29-Nov-2022 23:42:01.12169,16
29-Nov-2022 23:32:01.12169,16
29-Nov-2022 23:12:01.12169,16
29-Nov-2022 23:02:01.12169,16
29-Nov-2022 22:52:01.12169,16
29-Nov-2022 22:42:01.12169,16
29-Nov-2022 22:32:01.12169,16
29-Nov-2022 22:25:14.80466,16.15
29-Nov-2022 22:15:14.80466,16.15
29-Nov-2022 22:05:14.80466,16.15
29-Nov-2022 21:55:14.80466,16.15
29-Nov-2022 21:45:14.80466,16.15
29-Nov-2022 21:35:14.80466,16.15
29-Nov-2022 21:25:14.80466,16.15
29-Nov-2022 21:15:14.80466,16.15
29-Nov-2022 21:05:14.80466,16.15
29-Nov-2022 20:55:14.80466,16.15
29-Nov-2022 20:45:14.80466,16.15
29-Nov-2022 20:35:14.80466,16.15
29-Nov-2022 20:25:14.80466,16.15
29-Nov-2022 20:15:14.80466,16.15
29-Nov-2022 20:05:14.80466,16.15
29-Nov-2022 19:55:14.80466,16.15
29-Nov-2022 19:45:14.80466,16.15
29-Nov-2022 19:36:50.95444,15.5
29-Nov-2022 19:26:50.95444,15.5
29-Nov-2022 19:16:50.95444,15.5
29-Nov-2022 19:06:50.95444,15.5
29-Nov-2022 18:56:50.95444,15.5
29-Nov-2022 18:46:50.95444,15.5
29-Nov-2022 18:36:50.95444,15.5
29-Nov-2022 18:26:50.95444,15.5
29-Nov-2022 18:16:50.95444,15.5
29-Nov-2022 18:06:50.95444,15.5
29-Nov-2022 17:56:50.95444,15.5
29-Nov-2022 17:46:50.95444,15.5
29-Nov-2022 17:36:50.95444,15.5
29-Nov-2022 17:26:50.95444,15.5
29-Nov-2022 17:16:50.95444,15.5
29-Nov-2022 17:06:50.95444,15.5
29-Nov-2022 16:56:50.95444,15.5
29-Nov-2022 16:46:50.95444,15.5
29-Nov-2022 16:36:50.95444,15.5
29-Nov-2022 16:31:04.64311,16
29-Nov-2022 16:21:04.64311,16
29-Nov-2022 16:11:04.64311,16
29-Nov-2022 16:01:04.64311,16
29-Nov-2022 15:51:04.64311,16
29-Nov-2022 15:41:04.64311,16
29-Nov-2022 15:31:04.64311,16
29-Nov-2022 15:21:04.64311,16
29-Nov-2022 15:11:04.64311,16
29-Nov-2022 15:01:04.64311,16
29-Nov-2022 14:51:04.64311,16
29-Nov-2022 14:41:04.64311,16
29-Nov-2022 14:31:04.64311,16
29-Nov-2022 14:21:04.64311,16
29-Nov-2022 14:11:04.64311,16
29-Nov-2022 14:01:04.64311,16
29-Nov-2022 13:51:04.64311,16
29-Nov-2022 13:41:04.64311,16
29-Nov-2022 13:31:04.64311,16
29-Nov-2022 13:21:04.64311,16
29-Nov-2022 13:11:04.64311,16
29-Nov-2022 13:01:04.64311,16
29-Nov-2022 12:51:04.64311,16
29-Nov-2022 12:41:04.64311,16
29-Nov-2022 12:31:04.64311,16
29-Nov-2022 12:21:04.64311,16
29-Nov-2022 12:11:04.64311,16
29-Nov-2022 12:01:04.64311,16
29-Nov-2022 11:51:04.64311,16
29-Nov-2022 11:41:04.64311,16
29-Nov-2022 11:31:04.64311,16
29-Nov-2022 11:21:04.64311,16
29-Nov-2022 11:11:04.64311,16
29-Nov-2022 11:01:04.64311,16
29-Nov-2022 10:51:04.64311,16
29-Nov-2022 10:41:04.64311,16
29-Nov-2022 10:31:04.64311,16
29-Nov-2022 10:21:04.64311,16
29-Nov-2022 10:11:04.64311,16
29-Nov-2022 10:01:04.64311,16
29-Nov-2022 09:51:04.64311,16
29-Nov-2022 09:41:04.64311,16
29-Nov-2022 09:31:04.64311,16
29-Nov-2022 09:21:04.64311,16
29-Nov-2022 09:11:04.64311,16
29-Nov-2022 09:01:04.64311,16
29-Nov-2022 08:51:04.64311,16
29-Nov-2022 08:41:04.64311,16
29-Nov-2022 08:31:04.64311,16
29-Nov-2022 08:21:04.64311,16
29-Nov-2022 08:11:04.64311,16
29-Nov-2022 08:01:04.64311,16
29-Nov-2022 07:51:04.64311,16
29-Nov-2022 07:41:04.64311,16
29-Nov-2022 07:31:04.64311,16
29-Nov-2022 07:21:04.64311,16
29-Nov-2022 07:11:04.64311,16
29-Nov-2022 07:01:04.64311,16
29-Nov-2022 06:51:04.64311,16
29-Nov-2022 06:41:04.64311,16
29-Nov-2022 06:31:04.64311,16
29-Nov-2022 06:21:04.64311,16
29-Nov-2022 06:11:04.64311,16
29-Nov-2022 06:01:04.64311,16
29-Nov-2022 05:51:04.64311,16
29-Nov-2022 05:41:04.64311,16
29-Nov-2022 05:31:04.64311,16
29-Nov-2022 05:21:04.64311,16
29-Nov-2022 05:11:04.64311,16
29-Nov-2022 05:01:04.64311,16
29-Nov-2022 04:51:04.64311,16
29-Nov-2022 04:41:04.64311,16
29-Nov-2022 04:31:04.64311,16
29-Nov-2022 04:21:04.64311,16
29-Nov-2022 04:11:04.64311,16
29-Nov-2022 04:01:04.64311,16
29-Nov-2022 03:51:04.64311,16
29-Nov-2022 03:41:04.64311,16
29-Nov-2022 03:38:14.67206,16.1
29-Nov-2022 03:28:14.67206,16.1
29-Nov-2022 03:18:14.67206,16.1
29-Nov-2022 03:08:14.67206,16.1
29-Nov-2022 02:58:14.67206,16.1
29-Nov-2022 02:48:14.67206,16.1
29-Nov-2022 02:38:14.67206,16.1
29-Nov-2022 02:28:14.67206,16.1
29-Nov-2022 02:18:14.67206,16.1
29-Nov-2022 02:08:14.67206,16.1
29-Nov-2022 01:58:14.67206,16.1
29-Nov-2022 01:48:14.67206,16.1
29-Nov-2022 01:38:14.67206,16.1
29-Nov-2022 01:28:24.36282,15.85
29-Nov-2022 01:18:24.36282,15.85
29-Nov-2022 01:08:24.36282,15.85
29-Nov-2022 00:58:24.36282,15.85
29-Nov-2022 00:48:24.36282,15.85
29-Nov-2022 00:42:40.48903,16.1
29-Nov-2022 00:22:40.48903,16.1
29-Nov-2022 00:12:40.48903,16.1
29-Nov-2022 00:02:40.48903,16.1
28-Nov-2022 23:52:40.48903,16.1
28-Nov-2022 23:42:40.48903,16.1
28-Nov-2022 23:32:40.48903,16.1
28-Nov-2022 23:22:40.48903,16.1
28-Nov-2022 23:12:40.48903,16.1
28-Nov-2022 23:02:40.48903,16.1
28-Nov-2022 22:52:40.48903,16.1
28-Nov-2022 22:42:40.48903,16.1
28-Nov-2022 22:32:40.48903,16.1
28-Nov-2022 22:22:40.48903,16.1
28-Nov-2022 22:12:40.48903,16.1
28-Nov-2022 22:02:40.48903,16.1
28-Nov-2022 21:52:40.48903,16.1
28-Nov-2022 21:48:14.95958,16
28-Nov-2022 21:38:14.95958,16
28-Nov-2022 21:28:14.95958,16
28-Nov-2022 21:18:14.95958,16
28-Nov-2022 21:08:14.95958,16
28-Nov-2022 20:58:14.95958,16
28-Nov-2022 20:48:14.95958,16
28-Nov-2022 20:38:14.95958,16
28-Nov-2022 20:28:14.95958,16
28-Nov-2022 20:18:14.95958,16
28-Nov-2022 20:10:23.61655,16.1
28-Nov-2022 20:00:23.61655,16.1
28-Nov-2022 19:50:23.61655,16.1
28-Nov-2022 19:40:23.61655,16.1
28-Nov-2022 19:30:23.61655,16.1
28-Nov-2022 19:20:23.61655,16.1
28-Nov-2022 19:10:23.61655,16.1
28-Nov-2022 19:00:23.61655,16.1
28-Nov-2022 18:50:23.61655,16.1
28-Nov-2022 18:40:23.61655,16.1
28-Nov-2022 18:30:23.61655,16.1
28-Nov-2022 18:20:23.61655,16.1
28-Nov-2022 18:10:23.61655,16.1
28-Nov-2022 18:00:23.61655,16.1
28-Nov-2022 17:50:23.61655,16.1
28-Nov-2022 17:41:40.68069,16
28-Nov-2022 17:31:40.68069,16
28-Nov-2022 17:21:40.68069,16
28-Nov-2022 17:11:40.68069,16
28-Nov-2022 17:01:40.68069,16
28-Nov-2022 16:51:40.68069,16
28-Nov-2022 16:41:40.68069,16
28-Nov-2022 16:31:40.68069,16
28-Nov-2022 16:21:40.68069,16
28-Nov-2022 16:11:40.68069,16
28-Nov-2022 16:01:40.68069,16
28-Nov-2022 15:51:40.68069,16
28-Nov-2022 15:41:40.68069,16
28-Nov-2022 15:31:40.68069,16
28-Nov-2022 15:21:40.68069,16
28-Nov-2022 15:11:40.68069,16
28-Nov-2022 15:01:40.68069,16
28-Nov-2022 14:51:40.68069,16
28-Nov-2022 14:41:40.68069,16
28-Nov-2022 14:21:40.68069,16
28-Nov-2022 14:11:40.68069,16
28-Nov-2022 14:01:40.68069,16
28-Nov-2022 13:56:54.59459,14.9
28-Nov-2022 13:46:54.59459,14.9
28-Nov-2022 13:36:54.59459,14.9
28-Nov-2022 13:26:54.59459,14.9
28-Nov-2022 13:16:54.59459,14.9
28-Nov-2022 13:06:54.59459,14.9
28-Nov-2022 12:56:54.59459,14.9
28-Nov-2022 12:46:54.59459,14.9
28-Nov-2022 12:36:54.59459,14.9
28-Nov-2022 12:26:54.59459,14.9
28-Nov-2022 12:16:54.59459,14.9
28-Nov-2022 12:06:54.59459,14.9
28-Nov-2022 11:56:54.59459,14.9
28-Nov-2022 11:52:27.48538,16.1
28-Nov-2022 11:42:27.48538,16.1
28-Nov-2022 11:32:27.48538,16.1
28-Nov-2022 11:22:27.48538,16.1
28-Nov-2022 11:12:27.48538,16.1
28-Nov-2022 11:02:27.48538,16.1
28-Nov-2022 10:52:27.48538,16.1
28-Nov-2022 10:42:27.48538,16.1
28-Nov-2022 10:32:27.48538,16.1
28-Nov-2022 10:22:27.48538,16.1
28-Nov-2022 10:12:27.48538,16.1
28-Nov-2022 10:02:27.48538,16.1
28-Nov-2022 09:52:27.48538,16.1
28-Nov-2022 09:42:27.48538,16.1
28-Nov-2022 09:32:27.48538,16.1
28-Nov-2022 09:22:27.48538,16.1
28-Nov-2022 09:12:27.48538,16.1
28-Nov-2022 09:02:27.48538,16.1
28-Nov-2022 08:52:27.48538,16.1
28-Nov-2022 08:42:27.48538,16.1
28-Nov-2022 08:22:27.48538,16.1
28-Nov-2022 08:12:27.48538,16.1
28-Nov-2022 08:10:34.08664,15.74
28-Nov-2022 08:00:34.08664,15.74
28-Nov-2022 07:50:34.08664,15.74
28-Nov-2022 07:40:34.08664,15.74
28-Nov-2022 07:30:34.08664,15.74
28-Nov-2022 07:20:34.08664,15.74
28-Nov-2022 07:10:34.08664,15.74
28-Nov-2022 07:00:34.08664,15.74
28-Nov-2022 06:50:34.08664,15.74
28-Nov-2022 06:40:34.08664,15.74
28-Nov-2022 06:35:59.91621,16.6
28-Nov-2022 06:25:59.91621,16.6
28-Nov-2022 06:15:59.91621,16.6
28-Nov-2022 06:05:59.91621,16.6
28-Nov-2022 05:55:59.91621,16.6
28-Nov-2022 05:45:59.91621,16.6
28-Nov-2022 05:35:59.91621,16.6
28-Nov-2022 05:25:59.91621,16.6
28-Nov-2022 05:15:59.91621,16.6
28-Nov-2022 05:05:59.91621,16.6
28-Nov-2022 04:55:59.91621,16.6
28-Nov-2022 04:45:59.91621,16.6
28-Nov-2022 04:35:59.91621,16.6
28-Nov-2022 04:25:59.91621,16.6
28-Nov-2022 04:15:59.91621,16.6
28-Nov-2022 04:12:52.00134,16.16
28-Nov-2022 04:02:52.00134,16.16
28-Nov-2022 03:52:52.00134,16.16
28-Nov-2022 03:42:52.00134,16.16
28-Nov-2022 03:32:52.00134,16.16
28-Nov-2022 03:22:52.00134,16.16
28-Nov-2022 03:12:52.00134,16.16
28-Nov-2022 03:02:52.00134,16.16
28-Nov-2022 02:52:52.00134,16.16
28-Nov-2022 02:42:52.00134,16.16
28-Nov-2022 02:32:52.00134,16.16
28-Nov-2022 02:22:52.00134,16.16
28-Nov-2022 02:12:52.00134,16.16
28-Nov-2022 02:02:52.00134,16.16
28-Nov-2022 01:52:52.00134,16.16
28-Nov-2022 01:42:52.00134,16.16
28-Nov-2022 01:32:52.00134,16.16
28-Nov-2022 01:22:52.00134,16.16
28-Nov-2022 01:12:52.00134,16.16
28-Nov-2022 01:02:52.00134,16.16
